row_index,operands,actual,pred_col,iter,pred,A1,A2,P1,P2,error_type
128,"1000,2380,2789,9999","1000,2380,2789,9999",pred_iter_900,900,"1000,2389,2789,9999",2380,2789,2389,2789,repeat_last_digit
142,"1000,2486,2889,9999","1000,2486,2889,9999",pred_iter_900,900,"1000,2489,2889,9999",2486,2889,2489,2889,repeat_last_digit
206,"1000,2879,2678,9999","1000,2678,2879,9999",pred_iter_900,900,"1000,2679,2879,9999",2678,2879,2679,2879,repeat_last_digit
214,"1000,2939,2238,9999","1000,2238,2939,9999",pred_iter_900,900,"1000,2239,2939,9999",2238,2939,2239,2939,repeat_last_digit
239,"1000,3120,3227,9999","1000,3120,3227,9999",pred_iter_900,900,"1000,3127,3227,9999",3120,3227,3127,3227,repeat_last_digit
383,"1000,4447,4749,9999","1000,4447,4749,9999",pred_iter_900,900,"1000,4447,4747,9999",4447,4749,4447,4747,repeat_last_digit
385,"1000,4470,4971,9999","1000,4470,4971,9999",pred_iter_900,900,"1000,4470,4970,9999",4470,4971,4470,4970,repeat_last_digit
435,"1000,4819,4518,9999","1000,4518,4819,9999",pred_iter_900,900,"1000,4519,4819,9999",4518,4819,4519,4819,repeat_last_digit
440,"1000,4859,4758,9999","1000,4758,4859,9999",pred_iter_900,900,"1000,4759,4859,9999",4758,4859,4759,4859,repeat_last_digit
442,"1000,4869,4266,9999","1000,4266,4869,9999",pred_iter_900,900,"1000,4269,4869,9999",4266,4869,4269,4869,repeat_last_digit
445,"1000,4899,4598,9999","1000,4598,4899,9999",pred_iter_900,900,"1000,4599,4899,9999",4598,4899,4599,4899,repeat_last_digit
476,"1000,5198,5299,9999","1000,5198,5299,9999",pred_iter_900,900,"1000,5199,5299,9999",5198,5299,5199,5299,repeat_last_digit
495,"1000,5449,5348,9999","1000,5348,5449,9999",pred_iter_900,900,"1000,5349,5449,9999",5348,5449,5349,5449,repeat_last_digit
515,"1000,5634,5532,9999","1000,5532,5634,9999",pred_iter_900,900,"1000,5534,5634,9999",5532,5634,5534,5634,repeat_last_digit
580,"1000,6180,6687,9999","1000,6180,6687,9999",pred_iter_900,900,"1000,6187,6687,9999",6180,6687,6187,6687,repeat_last_digit
609,"1000,6498,6799,9999","1000,6498,6799,9999",pred_iter_900,900,"1000,6499,6799,9999",6498,6799,6499,6799,repeat_last_digit
649,"1000,6796,6592,9999","1000,6592,6796,9999",pred_iter_900,900,"1000,6592,6792,9996",6592,6796,6592,6792,repeat_last_digit
687,"1000,7252,7954,9999","1000,7252,7954,9999",pred_iter_900,900,"1000,7252,7952,9999",7252,7954,7252,7952,repeat_last_digit
704,"1000,7480,7689,9999","1000,7480,7689,9999",pred_iter_900,900,"1000,7489,7689,9999",7480,7689,7489,7689,repeat_last_digit
711,"1000,7579,7473,9999","1000,7473,7579,9999",pred_iter_900,900,"1000,7479,7579,9999",7473,7579,7479,7579,repeat_last_digit
715,"1000,7612,7410,9999","1000,7410,7612,9999",pred_iter_900,900,"1000,7412,7612,9999",7410,7612,7412,7612,repeat_last_digit
718,"1000,7652,7756,9999","1000,7652,7756,9999",pred_iter_900,900,"1000,7652,7752,9999",7652,7756,7652,7752,repeat_last_digit
725,"1000,7689,7380,9999","1000,7380,7689,9999",pred_iter_900,900,"1000,7389,7689,9999",7380,7689,7389,7689,repeat_last_digit
763,"1000,7969,7563,9999","1000,7563,7969,9999",pred_iter_900,900,"1000,7569,7969,9999",7563,7969,7569,7969,repeat_last_digit
790,"1000,8318,8519,9999","1000,8318,8519,9999",pred_iter_900,900,"1000,8319,8519,9999",8318,8519,8319,8519,repeat_last_digit
800,"1000,8461,8260,9999","1000,8260,8461,9999",pred_iter_900,900,"1000,8261,8461,9999",8260,8461,8261,8461,repeat_last_digit
806,"1000,8556,8659,9999","1000,8556,8659,9999",pred_iter_900,900,"1000,8559,8659,9999",8556,8659,8559,8659,repeat_last_digit
836,"1000,8766,8561,9999","1000,8561,8766,9999",pred_iter_900,900,"1000,8561,8761,9999",8561,8766,8561,8761,repeat_last_digit
899,"1000,9329,9127,9999","1000,9127,9329,9999",pred_iter_900,900,"1000,9129,9329,9999",9127,9329,9129,9329,repeat_last_digit
922,"1000,9581,9988,9999","1000,9581,9988,9999",pred_iter_900,900,"1000,9581,9981,9999",9581,9988,9581,9981,repeat_last_digit
938,"1000,9698,9799,9999","1000,9698,9799,9999",pred_iter_900,900,"1000,9699,9799,9998",9698,9799,9699,9799,repeat_last_digit
939,"1000,9698,9899,9999","1000,9698,9899,9999",pred_iter_900,900,"1000,9699,9899,9999",9698,9899,9699,9899,repeat_last_digit
980,"1000,9938,9833,9999","1000,9833,9938,9999",pred_iter_900,900,"1000,9833,9933,9999",9833,9938,9833,9933,repeat_last_digit
0,"1000,1050,1655,9999","1000,1050,1655,9999",pred_iter_950,950,"1000,1055,1655,9999",1050,1655,1055,1655,repeat_last_digit
19,"1000,1224,1528,9999","1000,1224,1528,9999",pred_iter_950,950,"1000,1224,1524,9999",1224,1528,1224,1524,repeat_last_digit
105,"1000,1999,1496,9999","1000,1496,1999,9999",pred_iter_950,950,"1000,1499,1999,9999",1496,1999,1499,1999,repeat_last_digit
110,"1000,2054,2257,9999","1000,2054,2257,9999",pred_iter_950,950,"1000,2057,2257,9999",2054,2257,2057,2257,repeat_last_digit
117,"1000,2160,2568,9999","1000,2160,2568,9999",pred_iter_950,950,"1000,2168,2568,9999",2160,2568,2168,2568,repeat_last_digit
123,"1000,2329,2122,9999","1000,2122,2329,9999",pred_iter_950,950,"1000,2122,2322,9999",2122,2329,2122,2322,repeat_last_digit
128,"1000,2380,2789,9999","1000,2380,2789,9999",pred_iter_950,950,"1000,2389,2789,9999",2380,2789,2389,2789,repeat_last_digit
131,"1000,2390,2597,9999","1000,2390,2597,9999",pred_iter_950,950,"1000,2397,2597,9999",2390,2597,2397,2597,repeat_last_digit
134,"1000,2395,2599,9999","1000,2395,2599,9999",pred_iter_950,950,"1000,2399,2599,9999",2395,2599,2399,2599,repeat_last_digit
138,"1000,2420,2825,9999","1000,2420,2825,9999",pred_iter_950,950,"1000,2425,2825,9999",2420,2825,2425,2825,repeat_last_digit
152,"1000,2599,2395,9999","1000,2395,2599,9999",pred_iter_950,950,"1000,2399,2599,9999",2395,2599,2399,2599,repeat_last_digit
155,"1000,2614,2510,9999","1000,2510,2614,9999",pred_iter_950,950,"1000,2514,2614,9999",2510,2614,2514,2614,repeat_last_digit
166,"1000,2675,2371,9999","1000,2371,2675,9999",pred_iter_950,950,"1000,2371,2671,9999",2371,2675,2371,2671,repeat_last_digit
180,"1000,2754,2550,9999","1000,2550,2754,9999",pred_iter_950,950,"1000,2554,2754,9999",2550,2754,2554,2754,repeat_last_digit
336,"1000,3949,3748,9999","1000,3748,3949,9999",pred_iter_950,950,"1000,3748,3948,9999",3748,3949,3748,3948,repeat_last_digit
345,"1000,4005,4109,9999","1000,4005,4109,9999",pred_iter_950,950,"1000,4009,4109,9999",4005,4109,4009,4109,repeat_last_digit
355,"1000,4203,4804,9999","1000,4203,4804,9999",pred_iter_950,950,"1000,4204,4804,9999",4203,4804,4204,4804,repeat_last_digit
380,"1000,4420,4526,9999","1000,4420,4526,9999",pred_iter_950,950,"1000,4420,4520,9999",4420,4526,4420,4520,repeat_last_digit
395,"1000,4569,4060,9999","1000,4060,4569,9999",pred_iter_950,950,"1000,4069,4569,9999",4060,4569,4069,4569,repeat_last_digit
417,"1000,4749,4344,9999","1000,4344,4749,9999",pred_iter_950,950,"1000,4349,4749,9999",4344,4749,4349,4749,repeat_last_digit
492,"1000,5380,5581,9999","1000,5380,5581,9999",pred_iter_950,950,"1000,5381,5581,9999",5380,5581,5381,5581,repeat_last_digit
493,"1000,5382,5687,9999","1000,5382,5687,9999",pred_iter_950,950,"1000,5387,5687,9999",5382,5687,5387,5687,repeat_last_digit
507,"1000,5559,5351,9999","1000,5351,5559,9999",pred_iter_950,950,"1000,5359,5559,9999",5351,5559,5359,5559,repeat_last_digit
614,"1000,6530,6637,9999","1000,6530,6637,9999",pred_iter_950,950,"1000,6537,6637,9999",6530,6637,6537,6637,repeat_last_digit
656,"1000,6845,6948,9999","1000,6845,6948,9999",pred_iter_950,950,"1000,6848,6948,9999",6845,6948,6848,6948,repeat_last_digit
684,"1000,7160,7869,9999","1000,7160,7869,9999",pred_iter_950,950,"1000,7169,7869,9999",7160,7869,7169,7869,repeat_last_digit
689,"1000,7267,7160,9999","1000,7160,7267,9999",pred_iter_950,950,"1000,7167,7267,9999",7160,7267,7167,7267,repeat_last_digit
696,"1000,7405,7809,9999","1000,7405,7809,9999",pred_iter_950,950,"1000,7409,7809,9999",7405,7809,7409,7809,repeat_last_digit
716,"1000,7639,7238,9999","1000,7238,7639,9999",pred_iter_950,950,"1000,7239,7639,9999",7238,7639,7239,7639,repeat_last_digit
786,"1000,8214,8818,9999","1000,8214,8818,9999",pred_iter_950,950,"1000,8214,8814,9999",8214,8818,8214,8814,repeat_last_digit
800,"1000,8461,8260,9999","1000,8260,8461,9999",pred_iter_950,950,"1000,8261,8461,9999",8260,8461,8261,8461,repeat_last_digit
801,"1000,8469,8068,9999","1000,8068,8469,9999",pred_iter_950,950,"1000,8069,8469,9999",8068,8469,8069,8469,repeat_last_digit
810,"1000,8595,8799,9999","1000,8595,8799,9999",pred_iter_950,950,"1000,8599,8799,9999",8595,8799,8599,8799,repeat_last_digit
831,"1000,8754,8859,9999","1000,8754,8859,9999",pred_iter_950,950,"1000,8759,8859,9999",8754,8859,8759,8859,repeat_last_digit
875,"1000,8993,8890,9999","1000,8890,8993,9999",pred_iter_950,950,"1000,8893,8993,9999",8890,8993,8893,8993,repeat_last_digit
892,"1000,9187,9080,9999","1000,9080,9187,9999",pred_iter_950,950,"1000,9087,9187,9999",9080,9187,9087,9187,repeat_last_digit
898,"1000,9308,9909,9999","1000,9308,9909,9999",pred_iter_950,950,"1000,9309,9909,9999",9308,9909,9309,9909,repeat_last_digit
903,"1000,9386,9888,9999","1000,9386,9888,9999",pred_iter_950,950,"1000,9388,9888,9999",9386,9888,9388,9888,repeat_last_digit
936,"1000,9676,9879,9999","1000,9676,9879,9999",pred_iter_950,950,"1000,9679,9879,9999",9676,9879,9679,9879,repeat_last_digit
938,"1000,9698,9799,9999","1000,9698,9799,9999",pred_iter_950,950,"1000,9699,9799,9999",9698,9799,9699,9799,repeat_last_digit
939,"1000,9698,9899,9999","1000,9698,9899,9999",pred_iter_950,950,"1000,9699,9899,9999",9698,9899,9699,9899,repeat_last_digit
942,"1000,9719,9616,9999","1000,9616,9719,9999",pred_iter_950,950,"1000,9619,9719,9999",9616,9719,9619,9719,repeat_last_digit
0,"1000,1050,1655,9999","1000,1050,1655,9999",pred_iter_1000,1000,"1000,1055,1655,9999",1050,1655,1055,1655,repeat_last_digit
48,"1000,1619,1210,9999","1000,1210,1619,9999",pred_iter_1000,1000,"1000,1219,1619,9999",1210,1619,1219,1619,repeat_last_digit
76,"1000,1821,1420,9999","1000,1420,1821,9999",pred_iter_1000,1000,"1000,1421,1821,9999",1420,1821,1421,1821,repeat_last_digit
128,"1000,2380,2789,9999","1000,2380,2789,9999",pred_iter_1000,1000,"1000,2389,2789,9999",2380,2789,2389,2789,repeat_last_digit
130,"1000,2389,2080,9999","1000,2080,2389,9999",pred_iter_1000,1000,"1000,2089,2389,9999",2080,2389,2089,2389,repeat_last_digit
180,"1000,2754,2550,9999","1000,2550,2754,9999",pred_iter_1000,1000,"1000,2554,2754,9999",2550,2754,2554,2754,repeat_last_digit
213,"1000,2934,2030,9999","1000,2030,2934,9999",pred_iter_1000,1000,"1000,2034,2934,9999",2030,2934,2034,2934,repeat_last_digit
246,"1000,3210,3616,9999","1000,3210,3616,9999",pred_iter_1000,1000,"1000,3216,3616,9999",3210,3616,3216,3616,repeat_last_digit
276,"1000,3571,3470,9999","1000,3470,3571,9999",pred_iter_1000,1000,"1000,3471,3571,9999",3470,3571,3471,3571,repeat_last_digit
287,"1000,3630,3832,9999","1000,3630,3832,9999",pred_iter_1000,1000,"1000,3632,3832,9999",3630,3832,3632,3832,repeat_last_digit
298,"1000,3734,3937,9999","1000,3734,3937,9999",pred_iter_1000,1000,"1000,3734,3934,9999",3734,3937,3734,3934,repeat_last_digit
385,"1000,4470,4971,9999","1000,4470,4971,9999",pred_iter_1000,1000,"1000,4471,4971,9999",4470,4971,4471,4971,repeat_last_digit
473,"1000,5118,5519,9999","1000,5118,5519,9999",pred_iter_1000,1000,"1000,5119,5519,9999",5118,5519,5119,5519,repeat_last_digit
497,"1000,5491,5190,9999","1000,5190,5491,9999",pred_iter_1000,1000,"1000,5191,5491,9999",5190,5491,5191,5491,repeat_last_digit
510,"1000,5580,5789,9999","1000,5580,5789,9999",pred_iter_1000,1000,"1000,5589,5789,9999",5580,5789,5589,5789,repeat_last_digit
531,"1000,5737,5331,9999","1000,5331,5737,9999",pred_iter_1000,1000,"1000,5331,5731,9999",5331,5737,5331,5731,repeat_last_digit
532,"1000,5753,5050,9999","1000,5050,5753,9999",pred_iter_1000,1000,"1000,5053,5753,9999",5050,5753,5053,5753,repeat_last_digit
590,"1000,6361,6260,9999","1000,6260,6361,9999",pred_iter_1000,1000,"1000,6261,6361,9999",6260,6361,6261,6361,repeat_last_digit
682,"1000,7090,7399,9999","1000,7090,7399,9999",pred_iter_1000,1000,"1000,7099,7399,9990",7090,7399,7099,7399,repeat_last_digit
684,"1000,7160,7869,9999","1000,7160,7869,9999",pred_iter_1000,1000,"1000,7169,7869,9999",7160,7869,7169,7869,repeat_last_digit
691,"1000,7340,7443,9999","1000,7340,7443,9999",pred_iter_1000,1000,"1000,7343,7443,9999",7340,7443,7343,7443,repeat_last_digit
692,"1000,7361,7767,9999","1000,7361,7767,9999",pred_iter_1000,1000,"1000,7361,7761,9999",7361,7767,7361,7761,repeat_last_digit
701,"1000,7465,7569,9999","1000,7465,7569,9999",pred_iter_1000,1000,"1000,7469,7569,9999",7465,7569,7469,7569,repeat_last_digit
704,"1000,7480,7689,9999","1000,7480,7689,9999",pred_iter_1000,1000,"1000,7489,7689,9999",7480,7689,7489,7689,repeat_last_digit
715,"1000,7612,7410,9999","1000,7410,7612,9999",pred_iter_1000,1000,"1000,7412,7612,9999",7410,7612,7412,7612,repeat_last_digit
724,"1000,7681,7480,9999","1000,7480,7681,9999",pred_iter_1000,1000,"1000,7481,7681,9999",7480,7681,7481,7681,repeat_last_digit
725,"1000,7689,7380,9999","1000,7380,7689,9999",pred_iter_1000,1000,"1000,7389,7689,9999",7380,7689,7389,7689,repeat_last_digit
749,"1000,7889,7382,9999","1000,7382,7889,9999",pred_iter_1000,1000,"1000,7389,7889,9999",7382,7889,7389,7889,repeat_last_digit
799,"1000,8458,8350,9999","1000,8350,8458,9999",pred_iter_1000,1000,"1000,8358,8458,9999",8350,8458,8358,8458,repeat_last_digit
800,"1000,8461,8260,9999","1000,8260,8461,9999",pred_iter_1000,1000,"1000,8261,8461,9999",8260,8461,8261,8461,repeat_last_digit
835,"1000,8765,8868,9999","1000,8765,8868,9999",pred_iter_1000,1000,"1000,8765,8865,9999",8765,8868,8765,8865,repeat_last_digit
858,"1000,8883,8780,9999","1000,8780,8883,9999",pred_iter_1000,1000,"1000,8783,8883,9999",8780,8883,8783,8883,repeat_last_digit
895,"1000,9259,9058,9999","1000,9058,9259,9999",pred_iter_1000,1000,"1000,9059,9259,9999",9058,9259,9059,9259,repeat_last_digit
902,"1000,9377,9579,9999","1000,9377,9579,9999",pred_iter_1000,1000,"1000,9379,9579,9999",9377,9579,9379,9579,repeat_last_digit
933,"1000,9635,9330,9999","1000,9330,9635,9999",pred_iter_1000,1000,"1000,9335,9635,9999",9330,9635,9335,9635,repeat_last_digit
987,"1000,9981,9580,9999","1000,9580,9981,9999",pred_iter_1000,1000,"1000,9581,9981,9999",9580,9981,9581,9981,repeat_last_digit
0,"1000,1050,1655,9999","1000,1050,1655,9999",pred_iter_1050,1050,"1000,1055,1655,9999",1050,1655,1055,1655,repeat_last_digit
1,"1000,1080,1387,9999","1000,1080,1387,9999",pred_iter_1050,1050,"1000,1087,1387,9999",1080,1387,1087,1387,repeat_last_digit
2,"1000,1080,1985,9999","1000,1080,1985,9999",pred_iter_1050,1050,"1000,1085,1985,9999",1080,1985,1085,1985,repeat_last_digit
10,"1000,1157,1459,9999","1000,1157,1459,9999",pred_iter_1050,1050,"1000,1157,1457,9999",1157,1459,1157,1457,repeat_last_digit
17,"1000,1200,1501,9999","1000,1200,1501,9999",pred_iter_1050,1050,"1000,1201,1501,9999",1200,1501,1201,1501,repeat_last_digit
22,"1000,1289,1086,9999","1000,1086,1289,9999",pred_iter_1050,1050,"1000,1089,1289,9999",1086,1289,1089,1289,repeat_last_digit
27,"1000,1340,1547,9999","1000,1340,1547,9999",pred_iter_1050,1050,"1000,1347,1547,9999",1340,1547,1347,1547,repeat_last_digit
35,"1000,1418,1619,9999","1000,1418,1619,9999",pred_iter_1050,1050,"1000,1419,1619,9999",1418,1619,1419,1619,repeat_last_digit
48,"1000,1619,1210,9999","1000,1210,1619,9999",pred_iter_1050,1050,"1000,1219,1619,9999",1210,1619,1219,1619,repeat_last_digit
70,"1000,1785,1680,9999","1000,1680,1785,9999",pred_iter_1050,1050,"1000,1685,1785,9999",1680,1785,1685,1785,repeat_last_digit
76,"1000,1821,1420,9999","1000,1420,1821,9999",pred_iter_1050,1050,"1000,1421,1821,9999",1420,1821,1421,1821,repeat_last_digit
85,"1000,1867,1560,9999","1000,1560,1867,9999",pred_iter_1050,1050,"1000,1567,1867,9999",1560,1867,1567,1867,repeat_last_digit
101,"1000,1957,1853,9999","1000,1853,1957,9999",pred_iter_1050,1050,"1000,1857,1957,9999",1853,1957,1857,1957,repeat_last_digit
105,"1000,1999,1496,9999","1000,1496,1999,9999",pred_iter_1050,1050,"1000,1499,1999,9999",1496,1999,1499,1999,repeat_last_digit
122,"1000,2318,2719,9999","1000,2318,2719,9999",pred_iter_1050,1050,"1000,2319,2719,9999",2318,2719,2319,2719,repeat_last_digit
123,"1000,2329,2122,9999","1000,2122,2329,9999",pred_iter_1050,1050,"1000,2129,2329,9999",2122,2329,2129,2329,repeat_last_digit
128,"1000,2380,2789,9999","1000,2380,2789,9999",pred_iter_1050,1050,"1000,2389,2789,9999",2380,2789,2389,2789,repeat_last_digit
151,"1000,2588,2689,9999","1000,2588,2689,9999",pred_iter_1050,1050,"1000,2589,2689,9999",2588,2689,2589,2689,repeat_last_digit
153,"1000,2601,2703,9999","1000,2601,2703,9999",pred_iter_1050,1050,"1001,2603,2703,9999",2601,2703,2603,2703,repeat_last_digit
173,"1000,2709,2205,9999","1000,2205,2709,9999",pred_iter_1050,1050,"1005,2209,2709,9999",2205,2709,2209,2709,repeat_last_digit
182,"1000,2760,2866,9999","1000,2760,2866,9999",pred_iter_1050,1050,"1000,2766,2866,9999",2760,2866,2766,2866,repeat_last_digit
239,"1000,3120,3227,9999","1000,3120,3227,9999",pred_iter_1050,1050,"1000,3127,3227,9999",3120,3227,3127,3227,repeat_last_digit
242,"1000,3170,3576,9999","1000,3170,3576,9999",pred_iter_1050,1050,"1000,3176,3576,9999",3170,3576,3176,3576,repeat_last_digit
246,"1000,3210,3616,9999","1000,3210,3616,9999",pred_iter_1050,1050,"1000,3216,3616,9999",3210,3616,3216,3616,repeat_last_digit
247,"1000,3220,3325,9999","1000,3220,3325,9999",pred_iter_1050,1050,"1000,3225,3325,9999",3220,3325,3225,3325,repeat_last_digit
269,"1000,3520,3923,9999","1000,3520,3923,9999",pred_iter_1050,1050,"1000,3523,3923,9999",3520,3923,3523,3923,repeat_last_digit
286,"1000,3628,3729,9999","1000,3628,3729,9999",pred_iter_1050,1050,"1000,3629,3729,9999",3628,3729,3629,3729,repeat_last_digit
287,"1000,3630,3832,9999","1000,3630,3832,9999",pred_iter_1050,1050,"1000,3632,3832,9999",3630,3832,3632,3832,repeat_last_digit
290,"1000,3644,3440,9999","1000,3440,3644,9999",pred_iter_1050,1050,"1000,3444,3644,9999",3440,3644,3444,3644,repeat_last_digit
349,"1000,4080,4189,9999","1000,4080,4189,9999",pred_iter_1050,1050,"1000,4089,4189,9999",4080,4189,4089,4189,repeat_last_digit
354,"1000,4170,4573,9999","1000,4170,4573,9999",pred_iter_1050,1050,"1000,4173,4573,9999",4170,4573,4173,4573,repeat_last_digit
358,"1000,4226,4429,9999","1000,4226,4429,9999",pred_iter_1050,1050,"1000,4229,4429,9999",4226,4429,4229,4429,repeat_last_digit
361,"1000,4240,4842,9999","1000,4240,4842,9999",pred_iter_1050,1050,"1000,4242,4842,9999",4240,4842,4242,4842,repeat_last_digit
395,"1000,4569,4060,9999","1000,4060,4569,9999",pred_iter_1050,1050,"1000,4069,4569,9999",4060,4569,4069,4569,repeat_last_digit
400,"1000,4605,4200,9999","1000,4200,4605,9999",pred_iter_1050,1050,"1000,4205,4605,9999",4200,4605,4205,4605,repeat_last_digit
405,"1000,4695,4999,9999","1000,4695,4999,9999",pred_iter_1050,1050,"1000,4699,4999,9999",4695,4999,4699,4999,repeat_last_digit
473,"1000,5118,5519,9999","1000,5118,5519,9999",pred_iter_1050,1050,"1000,5119,5519,9999",5118,5519,5119,5519,repeat_last_digit
476,"1000,5198,5299,9999","1000,5198,5299,9999",pred_iter_1050,1050,"1000,5199,5299,9999",5198,5299,5199,5299,repeat_last_digit
482,"1000,5230,5733,9999","1000,5230,5733,9999",pred_iter_1050,1050,"1000,5233,5733,9999",5230,5733,5233,5733,repeat_last_digit
485,"1000,5288,5689,9999","1000,5288,5689,9999",pred_iter_1050,1050,"1000,5289,5689,9999",5288,5689,5289,5689,repeat_last_digit
492,"1000,5380,5581,9999","1000,5380,5581,9999",pred_iter_1050,1050,"1000,5381,5581,9999",5380,5581,5381,5581,repeat_last_digit
499,"1000,5501,5100,9999","1000,5100,5501,9999",pred_iter_1050,1050,"1000,5101,5501,9999",5100,5501,5101,5501,repeat_last_digit
506,"1000,5558,5157,9999","1000,5157,5558,9999",pred_iter_1050,1050,"1000,5157,5557,9999",5157,5558,5157,5557,repeat_last_digit
510,"1000,5580,5789,9999","1000,5580,5789,9999",pred_iter_1050,1050,"1000,5589,5789,9999",5580,5789,5589,5789,repeat_last_digit
527,"1000,5706,5605,9999","1000,5605,5706,9999",pred_iter_1050,1050,"1000,5605,5705,9999",5605,5706,5605,5705,repeat_last_digit
566,"1000,5999,5894,9999","1000,5894,5999,9999",pred_iter_1050,1050,"1000,5899,5999,9994",5894,5999,5899,5999,repeat_last_digit
578,"1000,6155,6859,9999","1000,6155,6859,9999",pred_iter_1050,1050,"1000,6159,6859,9999",6155,6859,6159,6859,repeat_last_digit
580,"1000,6180,6687,9999","1000,6180,6687,9999",pred_iter_1050,1050,"1000,6187,6687,9999",6180,6687,6187,6687,repeat_last_digit
584,"1000,6255,6757,9999","1000,6255,6757,9999",pred_iter_1050,1050,"1000,6257,6757,9999",6255,6757,6257,6757,repeat_last_digit
590,"1000,6361,6260,9999","1000,6260,6361,9999",pred_iter_1050,1050,"1000,6261,6361,9999",6260,6361,6261,6361,repeat_last_digit
600,"1000,6442,6949,9999","1000,6442,6949,9999",pred_iter_1050,1050,"1000,6449,6949,9999",6442,6949,6449,6949,repeat_last_digit
637,"1000,6687,6080,9999","1000,6080,6687,9999",pred_iter_1050,1050,"1000,6087,6687,9999",6080,6687,6087,6687,repeat_last_digit
646,"1000,6787,6680,9999","1000,6680,6787,9999",pred_iter_1050,1050,"1000,6687,6787,9999",6680,6787,6687,6787,repeat_last_digit
648,"1000,6789,6488,9999","1000,6488,6789,9999",pred_iter_1050,1050,"1000,6489,6789,9999",6488,6789,6489,6789,repeat_last_digit
682,"1000,7090,7399,9999","1000,7090,7399,9999",pred_iter_1050,1050,"1000,7099,7399,9999",7090,7399,7099,7399,repeat_last_digit
684,"1000,7160,7869,9999","1000,7160,7869,9999",pred_iter_1050,1050,"1000,7169,7869,9999",7160,7869,7169,7869,repeat_last_digit
689,"1000,7267,7160,9999","1000,7160,7267,9999",pred_iter_1050,1050,"1000,7167,7267,9999",7160,7267,7167,7267,repeat_last_digit
691,"1000,7340,7443,9999","1000,7340,7443,9999",pred_iter_1050,1050,"1000,7343,7443,9999",7340,7443,7343,7443,repeat_last_digit
695,"1000,7398,7499,9999","1000,7398,7499,9999",pred_iter_1050,1050,"1000,7399,7499,9999",7398,7499,7399,7499,repeat_last_digit
703,"1000,7470,7772,9999","1000,7470,7772,9999",pred_iter_1050,1050,"1000,7472,7772,9999",7470,7772,7472,7772,repeat_last_digit
704,"1000,7480,7689,9999","1000,7480,7689,9999",pred_iter_1050,1050,"1000,7489,7689,9999",7480,7689,7489,7689,repeat_last_digit
715,"1000,7612,7410,9999","1000,7410,7612,9999",pred_iter_1050,1050,"1000,7412,7612,9999",7410,7612,7412,7612,repeat_last_digit
725,"1000,7689,7380,9999","1000,7380,7689,9999",pred_iter_1050,1050,"1000,7389,7689,9999",7380,7689,7389,7689,repeat_last_digit
730,"1000,7732,7833,9999","1000,7732,7833,9999",pred_iter_1050,1050,"1000,7733,7833,9999",7732,7833,7733,7833,repeat_last_digit
736,"1000,7769,7266,9999","1000,7266,7769,9999",pred_iter_1050,1050,"1000,7266,7766,9999",7266,7769,7266,7766,repeat_last_digit
778,"1000,8150,8751,9999","1000,8150,8751,9999",pred_iter_1050,1050,"1000,8151,8751,9999",8150,8751,8151,8751,repeat_last_digit
779,"1000,8153,8457,9999","1000,8153,8457,9999",pred_iter_1050,1050,"1000,8157,8457,9999",8153,8457,8157,8457,repeat_last_digit
791,"1000,8348,8849,9999","1000,8348,8849,9999",pred_iter_1050,1050,"1000,8349,8849,9999",8348,8849,8349,8849,repeat_last_digit
817,"1000,8653,8757,9999","1000,8653,8757,9999",pred_iter_1050,1050,"1000,8657,8757,9999",8653,8757,8657,8757,repeat_last_digit
842,"1000,8803,8500,9999","1000,8500,8803,9999",pred_iter_1050,1050,"1000,8503,8803,9999",8500,8803,8503,8803,repeat_last_digit
858,"1000,8883,8780,9999","1000,8780,8883,9999",pred_iter_1050,1050,"1000,8783,8883,9999",8780,8883,8783,8883,repeat_last_digit
881,"1000,9031,9837,9999","1000,9031,9837,9999",pred_iter_1050,1050,"1000,9037,9837,9999",9031,9837,9037,9837,repeat_last_digit
884,"1000,9095,9999,9999","1000,9095,9999,9999",pred_iter_1050,1050,"1000,9099,9999,9999",9095,9999,9099,9999,repeat_last_digit
894,"1000,9218,9319,9999","1000,9218,9319,9999",pred_iter_1050,1050,"1000,9219,9319,9999",9218,9319,9219,9319,repeat_last_digit
904,"1000,9387,9989,9999","1000,9387,9989,9999",pred_iter_1050,1050,"1000,9387,9987,9999",9387,9989,9387,9987,repeat_last_digit
910,"1000,9494,9899,9999","1000,9494,9899,9999",pred_iter_1050,1050,"1000,9499,9899,9999",9494,9899,9499,9899,repeat_last_digit
921,"1000,9580,9685,9999","1000,9580,9685,9999",pred_iter_1050,1050,"1000,9585,9685,9999",9580,9685,9585,9685,repeat_last_digit
928,"1000,9609,9201,9999","1000,9201,9609,9999",pred_iter_1050,1050,"1009,9201,9601,9999",9201,9609,9201,9601,repeat_last_digit
929,"1000,9613,9210,9999","1000,9210,9613,9999",pred_iter_1050,1050,"1000,9213,9613,9999",9210,9613,9213,9613,repeat_last_digit
933,"1000,9635,9330,9999","1000,9330,9635,9999",pred_iter_1050,1050,"1000,9335,9635,9999",9330,9635,9335,9635,repeat_last_digit
938,"1000,9698,9799,9999","1000,9698,9799,9999",pred_iter_1050,1050,"1000,9699,9799,9999",9698,9799,9699,9799,repeat_last_digit
939,"1000,9698,9899,9999","1000,9698,9899,9999",pred_iter_1050,1050,"1000,9699,9899,9999",9698,9899,9699,9899,repeat_last_digit
